Id,tableId,rowIndex,status_bin,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
2622,66e4d6ae-6ff9-4975-81ce-ef912dac1535,29,,Monitor vegetation growth in 2012,[0.9920272  0.00797277],0,Unresolved,0.9920272,0.007972774
2623,66e4d6ae-6ff9-4975-81ce-ef912dac1535,30,,Control weeds and monitor in 2012.,[0.98996687 0.01003308],0,Unresolved,0.98996687,0.010033084
2624,66e4d6ae-6ff9-4975-81ce-ef912dac1535,31,,Weeds were sprayed in fall 2011. Monitor in 2012.,[0.9912032  0.00879677],0,Unresolved,0.9912032,0.008796769
2625,66e4d6ae-6ff9-4975-81ce-ef912dac1535,32,,Control weeds and monitor in 2012.,[0.9899266  0.01007338],0,Unresolved,0.9899266,0.010073376
2626,66e4d6ae-6ff9-4975-81ce-ef912dac1535,33,,Control weeds and monitor in 2012.,[0.99133354 0.00866649],0,Unresolved,0.99133354,0.008666486
2627,66e4d6ae-6ff9-4975-81ce-ef912dac1535,34,,Monitor in 2012,[0.9908332  0.00916674],0,Unresolved,0.9908332,0.009166741
2628,66e4d6ae-6ff9-4975-81ce-ef912dac1535,35,,Control weeds and monitor in 2012.,[0.98688495 0.0131151 ],0,Unresolved,0.98688495,0.0131151
2629,66e4d6ae-6ff9-4975-81ce-ef912dac1535,36,,Control weeds and monitor in 2012.,[0.9900316  0.00996844],0,Unresolved,0.9900316,0.009968445
2630,66e4d6ae-6ff9-4975-81ce-ef912dac1535,37,,Control weeds and monitor in 2012.,[0.98860466 0.01139535],0,Unresolved,0.98860466,0.011395351
2631,66e4d6ae-6ff9-4975-81ce-ef912dac1535,38,,Control weeds and monitor in 2012.,[0.99292386 0.00707613],0,Unresolved,0.99292386,0.0070761316
2632,66e4d6ae-6ff9-4975-81ce-ef912dac1535,39,,Control weeds and monitor in 2012.,[0.99069303 0.00930695],0,Unresolved,0.99069303,0.009306946
2633,66e4d6ae-6ff9-4975-81ce-ef912dac1535,40,,Reconstruct drainage and monitor in 2012.,[0.988564   0.01143601],0,Unresolved,0.988564,0.0114360135
2634,66e4d6ae-6ff9-4975-81ce-ef912dac1535,41,,No environmental issues identified during the 2011 PCMP.,[0.00432843 0.99567163],1,Resolved,0.004328429,0.99567163
2635,66e4d6ae-6ff9-4975-81ce-ef912dac1535,42,,No environmental issues identified during the 2011 PCMP.,[0.00414982 0.9958502 ],1,Resolved,0.0041498244,0.9958502
2636,66e4d6ae-6ff9-4975-81ce-ef912dac1535,43,,Monitor in 2012.,[0.9928088  0.00719124],0,Unresolved,0.9928088,0.00719124
2637,66e4d6ae-6ff9-4975-81ce-ef912dac1535,44,,No environmental issues identified during the 2011 PCMP.,[0.00556149 0.9944385 ],1,Resolved,0.0055614947,0.9944385
2638,66e4d6ae-6ff9-4975-81ce-ef912dac1535,45,,No environmental issues identified during preconstruction activities,[0.00209836 0.9979017 ],1,Resolved,0.0020983568,0.9979017
2639,66e4d6ae-6ff9-4975-81ce-ef912dac1535,46,,No environmental issues identified during preconstruction activities,[0.00263054 0.9973694 ],1,Resolved,0.0026305402,0.9973694
2640,66e4d6ae-6ff9-4975-81ce-ef912dac1535,47,,No environmental issues identified during preconstruction activities,[0.00284848 0.99715155],1,Resolved,0.0028484778,0.99715155
2641,66e4d6ae-6ff9-4975-81ce-ef912dac1535,48,,No environmental issues identified during the 2011 PCMP.,[0.00459925 0.9954007 ],1,Resolved,0.0045992495,0.9954007
2642,67691780-af41-414b-a0c2-aa33a3442cdc,1,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues.",[0.00776896 0.9922311 ],1,Resolved,0.0077689574,0.9922311
2643,67691780-af41-414b-a0c2-aa33a3442cdc,2,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues.",[0.00882916 0.9911709 ],1,Resolved,0.008829161,0.9911709
2644,67691780-af41-414b-a0c2-aa33a3442cdc,3,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues.",[0.00730253 0.9926974 ],1,Resolved,0.0073025315,0.9926974
2645,67691780-af41-414b-a0c2-aa33a3442cdc,4,,"June 5, 2017 - Vegetation cover on the ROW is 0 to 65%, compared to the off ROW control at the topsoil repair areas.  Follow up later in growing season. - Vegetation cover on the ROW within the remaining portions of the ¼ is 80 to 100% compared to the off ROW control. - No noxious weeds identified. - Topsoil repairs completed in 2016 appear stable.  - No soil stability concerns noted. No issues. Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.  All previous vegetation cover issues resolved",[0.00720402 0.992796  ],1,Resolved,0.0072040176,0.992796
2646,67691780-af41-414b-a0c2-aa33a3442cdc,5,,"June 5, 2017 - Vegetation cover on the ROW within the ¼ is 80 to 100% compared to the off ROW control. - No noxious weeds identified. - Subsidence throughout quarter appears to have increased from 2016. June 17 – 19, 2017 - Completed subsidence repairs at KP 1+650 to 1+815, KP 1+840 to 860, and KP 2+100 to 2+230. Issues resolved.  Repairs will be monitored in 2018.",[0.10958526 0.8904147 ],1,Resolved,0.109585255,0.8904147
2647,67691780-af41-414b-a0c2-aa33a3442cdc,6,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼.  Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue",[0.04179204 0.958208  ],1,Resolved,0.041792035,0.958208
2648,67691780-af41-414b-a0c2-aa33a3442cdc,7,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼.  Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue",[0.05362967 0.94637036],1,Resolved,0.053629674,0.94637036
2649,67691780-af41-414b-a0c2-aa33a3442cdc,8,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off ROW control.  - No noxious weeds identified. - No soil stability concerns noted. No issues. June 13, 2017 – Landowner call received regarding subsidence at west end of ¼.  Issue was assessed and repairs are recommended. July 5 - 9, 2017 – Subsidence repairs completed, issue resolved.  Repairs will be monitored in 2018",[0.04900465 0.9509953 ],1,Resolved,0.04900465,0.9509953
2650,67691780-af41-414b-a0c2-aa33a3442cdc,9,,resolved.  Repairs will be monitored in 2018,[0.9636043  0.03639567],0,Unresolved,0.9636043,0.036395665
2651,67691780-af41-414b-a0c2-aa33a3442cdc,10,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs. - No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.0385613  0.96143866],1,Resolved,0.038561303,0.96143866
2652,67691780-af41-414b-a0c2-aa33a3442cdc,11,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs. - No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.04822968 0.95177037],1,Resolved,0.04822968,0.95177037
2653,67691780-af41-414b-a0c2-aa33a3442cdc,12,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs. - No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.04856481 0.9514352 ],1,Resolved,0.04856481,0.9514352
2654,67691780-af41-414b-a0c2-aa33a3442cdc,13,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs. - No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.04761679 0.95238316],1,Resolved,0.047616795,0.95238316
2655,67691780-af41-414b-a0c2-aa33a3442cdc,14,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - Topsoil piles in place for upcoming subsidence repairs. - No erosion was observed in this ¼ July 5 - 10, 2017 – KP 3+080 to 3+100 and 3+130 to 3+700 – subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.053011   0.94698906],1,Resolved,0.053011,0.94698906
2656,67691780-af41-414b-a0c2-aa33a3442cdc,15,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - No subsidence or erosion observed in this ¼",[0.01329405 0.98670596],1,Resolved,0.013294054,0.98670596
2657,67691780-af41-414b-a0c2-aa33a3442cdc,16,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds were observed in ¼ - KP 4+070, intermittent subsidence observed; Landowner is planning to cultivate this land, which will alleviate the subsidence, issue resolved. - No erosion was observed in this ¼ June 19 – 20, 2017 – KP 3+995, KP 4+445, KP 4+640 to 4+850 – Subsidence repairs completed, issues resolved.  Repairs will be monitored in 2018",[0.02570378 0.9742963 ],1,Resolved,0.025703784,0.9742963
2658,67691780-af41-414b-a0c2-aa33a3442cdc,17,,"June 5, 2017 - KP 4+625, drainage is well-vegetated and stable. Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control. No signs of erosion. .",[0.01082844 0.98917156],1,Resolved,0.010828438,0.98917156
2659,67691780-af41-414b-a0c2-aa33a3442cdc,18,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds observed in this ¼ - KP 5+470 to 5+700 - Intermittent subsidence and ruts from farm equipment observed.  Landowner plans to disk field, issues resolved.  Repairs will be monitored in 2018 - No erosion was observed in this ¼",[0.02498657 0.97501343],1,Resolved,0.024986574,0.97501343
2660,67691780-af41-414b-a0c2-aa33a3442cdc,19,,"June 5, 2017 - Vegetation cover on the ROW is 80 to 100% compared to the off-ROW control.  - No noxious weeds observed in this ¼ - KP 5+470 to 5+700 - Intermittent subsidence and ruts from farm equipment observed.  Landowner plans to disk field, issues resolved.  Repairs will be monitored in 2018 - No erosion was observed in this ¼",[0.01925138 0.98074865],1,Resolved,0.019251378,0.98074865
2661,67691780-af41-414b-a0c2-aa33a3442cdc,20,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.  - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved. - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.  - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved. - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.  All previous",[0.95807976 0.04192026],0,Unresolved,0.95807976,0.041920256
2662,67691780-af41-414b-a0c2-aa33a3442cdc,21,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.  - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved. - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.  - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved. - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.  All previous",[0.9608025  0.03919756],0,Unresolved,0.9608025,0.03919756
2663,67691780-af41-414b-a0c2-aa33a3442cdc,22,,"June 5, 2017 - Vegetation cover on the ROW is 0-65% compared to the off-ROW control within 2016 subsidence repair areas (KP 6+285 to 6+300, KP 6+390 to 6+400, KP 6+575 to 6+600), monitor later in growing season. Vegetation cover within the remaining portions of the ¼ is 80 to 100% compared to the off-ROW control.  - No noxious weeds observed in this ¼ - No erosion observed, all previous issues resolved. - 2016 subsidence repairs (KP 6+285 to 6+300, KP 6+390 to 6+400, and KP 6+575 to 6+600) appear effective and subsidence has been eliminated. Issue resolved.  - No subsidence or erosion observed in this ¼  - KP 6+685, sand bags and erosion control waddle installed appear to be working effectively. Area is now vegetated and erosion concerns eliminated. Issue resolved. - KP 6+150, drainage is functioning well, is well-vegetated, and is showing no signs of erosion. July 16, 2017 – Vegetation within 2016 repairs is now 80 – 100% compared to the off ROW control.  All previous vegetation cover issues resolved.",[0.9490286  0.05097144],0,Unresolved,0.9490286,0.05097144
