tableId,rowIndex,rowCounter,status_txt
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,3,"July 28, 2018  - KP 0+195 - Perennial sow thistle observed, recommend herbicide application."
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,4,"July 28, 2018  - KP 0+520 – Steel cable observed, recommend removal."
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,5,"July 28, 2018  - Cross-drains appear to be functioning well with no evidence of ponding."
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,6,"July 28, 2018  - No erosion or subsidence was identified within 1/4."
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,7,"Aug 9, 2018 – KP 0+195 – Herbicide application conducted to control perennial sow thistle."
397db969-9996-4d9e-bb05-6df69d0fe4a4,2,8,"Aug 9, 2018  - KP 0+520 – Steel cable removed, issue resolved."
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,1,"July 28, 2018 - Treed Swamp on ROW from KP 0+400 to KP 0+460 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained."
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,2,- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,3,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), alder and sphagnum mosses. Excellent establishment of hydrophytic vegetation throughout wetland including common cattail, common Mares tail, scouring rush, marsh cinquefoil, vernal water starwort and duckweed."
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,4,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,5,- Trench crown present through wetland but has slightly settled as a result of hydrological influence. Sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Strong organic scent emitted from any disturbance of the saturated substrate indicating successful decomposition of plant material from bacteria. Humification occurring throughout (accumulation of leaf litter)."
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,7,- Substrate within wetland exhibiting fully-saturated conditions with the water table at the ground surface. Standing water present throughout the entire wetland (depth 5-15cm).
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,8,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird species observed using wetland. Evidence of mammal use also present throughout wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,3,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,1,"July 28, 2018 - Treed Fen on ROW from KP 0+500 to KP 0+750 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained."
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,2,- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,3,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), alder, horsetails, yellow rattle, buck brush, Labrador tea, reindeer lichen, willow and sphagnum mosses. Excellent establishment of hydrophytic vegetation throughout wetland including common cattail, common Mares tail, scouring rush, marsh cinquefoil, vernal water starwort and duckweed. Tamarack and spruce saplings infilling across the width of the ROW."
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,4,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,5,- Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Strong organic scent emitted from any disturbance of the saturated substrate indicating successful decomposition of plant material from bacteria. Humification occurring throughout (accumulation of leaf litter). Some peat accumulation in slightly elevated areas (including the roach) of wetland with mottling occurring. Proper depth of peat unable to be determined due to saturation level of wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,7,- Substrate within wetland exhibiting semi- to fully-saturated conditions with the water table at or slightly below the ground surface. Intermittent standing water present throughout the wetland (depth 5-15cm).
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,8,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird species observed using wetland. Evidence of mammal use also present throughout wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,4,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,1,"July 28, 2018 - Treed Fen on ROW from KP 0+800 to KP 1+400 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Majority of vegetation establishing on a mat of substrate from KP 1+000 to KP 1+400."
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,2,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), yellow rattle, common great bulrush, marsh grass paranassus, willows and mosses. Excellent establishment of hydrophytic vegetation throughout wetland including common cattail, scouring rush, marsh cinquefoil, vernal water starwort and pondweed. Labrador tea and black spruce saplings infilling on ROW edges. Some areas within wetland on elevated roach exhibiting higher density of sweet clover and alsike clover."
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,3,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,4,- Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,5,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Strong organic scent emitted from any disturbance of the saturated substrate indicating successful decomposition of plant material from bacteria. Humification occurring throughout (accumulation of leaf litter). Some peat accumulation in slightly elevated areas (including the roach) of wetland with mottling occurring. Proper depth of peat unable to be determined due to saturation level of wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,6,- Substrate within wetland exhibiting semi- to fully-saturated conditions with the water table at or slightly below the ground surface. Intermittent standing water present throughout the wetland (depth 5-15cm).
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,7,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird species observed using wetland. Evidence of mammal use also present throughout wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,5,8,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,6,1,"July 28, 2018 - Vegetation is at 80 - 100% vegetation cover compared to off ROW control. Alder has covered the majority of the work side of the ROW. Heights of trees in excess of 10 feet (3 meters)  - Vegetation consists of various grasses, cattail, rush, sedges, raspberry, willow, alder and aspen - KP 0+980 to 1+375 – Perennial sow thistle observed intermittently, recommend herbicide application."
397db969-9996-4d9e-bb05-6df69d0fe4a4,6,2,"July 28, 2018  - Rollback present from KP 1+000 to 1+040 for access control. Vegetation in rollback consists mostly of grasses."
397db969-9996-4d9e-bb05-6df69d0fe4a4,6,3,"July 28, 2018  - Cross-drains appear to be functioning well with no evidence of ponding."
397db969-9996-4d9e-bb05-6df69d0fe4a4,6,4,"July 28, 2018  - No erosion or subsidence was identified within 1/4."
397db969-9996-4d9e-bb05-6df69d0fe4a4,6,5,"Aug 9, 2018 – KP 0+980 to 1+375 – Intermittent herbicide application conducted to control perennial sow thistle."
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,1,"July 28, 2018 - Shrubby Fen on ROW from KP 1+400 to KP 1+500 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained."
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,2,- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Wetland vegetation growing on mat of substrate.
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,3,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), willows, field dock, and sphagnum mosses. Excellent establishment of hydrophytic vegetation throughout wetland including common cattail, arum-leaved arrowhead, common Mares tail and marsh cinquefoil."
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,4,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,5,- Trench crown present through wetland but has slightly settled from hydrologic influence. Sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Strong organic scent emitted from any disturbance of the saturated substrate indicating successful decomposition of plant material from bacteria. Humification occurring throughout (accumulation of leaf litter)."
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,7,- Substrate within wetland exhibiting fully-saturated conditions with the water table at the ground surface. Standing water present throughout entire wetland (depth 10-15cm).
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,8,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird species observed using wetland. Evidence of mammal use also present throughout wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,7,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,1,"July 28, 2018 - Treed Fen on ROW from KP 1+500 to KP 1+740 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Elevation of terrain is slightly increasing moving south along the ROW."
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,2,- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Wetland vegetation growing on mat of substrate.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,3,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), willows, horsetails, alder, reindeer lichen and sphagnum mosses. Moving south, vegetation cover consists of spruce saplings, tamarack saplings. Labrador tea and bog cranberry."
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,4,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,5,- Trench crown present through wetland but has slightly settled from hydrologic influence. Sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. High humification occurring throughout entire wetland. Peat moss increasing moving south with mottling occurring within the substrate."
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,7,- Substrate within wetland exhibiting semi-saturated conditions with the water table slightly below the ground surface. No standing water present through wetland.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,8,- Wetland providing good habitat opportunities through good vegetation cover and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use also present throughout wetland.
397db969-9996-4d9e-bb05-6df69d0fe4a4,8,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,1,"July 28, 2018 - Treed Fen on ROW from KP 1+800 to KP 1+900 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained."
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,2,- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,3,"- Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), alder, willow, common cattail and horsetails."
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,4,- No noxious weeds were identified within wetland on ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,5,- Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW. No issues of hydrologic connectivity were noted.
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Strong organic scent emitted from any disturbance of the saturated substrate indicating successful decomposition of plant material from bacteria. Humification occurring throughout (accumulation of leaf litter). Some peat accumulation in slightly elevated areas (including the roach) of wetland with mottling occurring. Proper depth of peat unable to be determined due to saturation level of wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,7,- Substrate within wetland exhibiting semi- to fully-saturated conditions with the water table at or slightly below the ground surface. Intermittent standing water present throughout the wetland (depth 5-10cm).
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,8,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird species observed using wetland. Evidence of mammal use also present throughout wetland."
397db969-9996-4d9e-bb05-6df69d0fe4a4,9,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.
397db969-9996-4d9e-bb05-6df69d0fe4a4,10,1,"July 28, 2018 - Vegetation at 80 - 100% vegetation cover compared to off ROW control. Alder has covered the majority of the work side of the ROW. Vegetation consists of various grasses, raspberry, yarrow, alder, aspen and willow."
397db969-9996-4d9e-bb05-6df69d0fe4a4,10,2,"July 28, 2018  - KP 1+920 – Perennial sow thistle observed, recommend herbicide application."
397db969-9996-4d9e-bb05-6df69d0fe4a4,10,3,"July 28, 2018  - Cross-drains appear to be functioning well with no evidence of ponding."
397db969-9996-4d9e-bb05-6df69d0fe4a4,10,4,"July 28, 2018  - No erosion or subsidence was identified within 1/4."
397db969-9996-4d9e-bb05-6df69d0fe4a4,10,5,"Aug 9, 2018 – KP 1+920 – Herbicide application conducted to control perennial sow thistle."
397db969-9996-4d9e-bb05-6df69d0fe4a4,11,1,"July 28, 2018 - Treed Fen on ROW from KP 2+400 to KP 3+000 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained."
397db969-9996-4d9e-bb05-6df69d0fe4a4,11,2,"- Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), marsh grass paranassus, reindeer lichen, horsetails, willows and mosses. Excellent establishment of hydrophytic vegetation throughout wetland including common cattail and marsh cinquefoil. Labrador tea and black spruce saplings infilling on ROW edges. High density of alder trees present on workside of the ROW exceeding 4m in height."
397db969-9996-4d9e-bb05-6df69d0fe4a4,11,3,- No noxious weeds were identified within wetland on ROW.
