tableId,rowIndex,status_bin,status_txt,status,status_code
884ee474-44b4-4afa-9a74-6dce6bc4736b,44,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,45,Resolved.,Vehicle tracks through the wetland are preventing the establishment of wetland vegetation. The wetland is on a positive trajectory following construction of the Project. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,46,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,47,Unresolved.,Discing of the compacted soil is recommended for Spring 2019. Monitor crop growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,48,Resolved.,The wetland vegetation establishment and weed issue has resolved itself through natural processes. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,49,Resolved.,Reduced crop growth was observed on and off the right-of-way is due to cultivation in the Class II/III zone of adjacent wetlands. Reduced crop growth is not related to the Project. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,50,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,51,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,52,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,53,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,54,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,55,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,56,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,57,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,58,"Unresolved.  Monitor wetland health and function,",vegetation establishment and subsidence repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,59,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,60,Resolved.,Wetland vegetation in the riparian area is unlikely to establish under the current land use (cultivation) and is considered resolved. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,61,Unresolved.,Control weeds in Spring 2019 and monitor weed growth in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,62,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,63,Resolved.,Wetland vegetation is unlikely to establish under the current land use (cultivation) and is considered resolved. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,64,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,65,Resolved.,Overall weed densities are decreasing annually and are equivalent on and off the right-of-way. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,66,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,67,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,68,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,69,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,70,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,71,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,72,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,73,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,74,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,75,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,77,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,78,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,79,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,80,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,81,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,82,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,83,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,84,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,85,Unresolved.,Repair the elevated trench crown in Winter 2018/2019. Monitor trench crown repair and vegetation establishment in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,86,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,87,Unresolved.,The subsidence issue is considered resolved. Monitor vegetation establishment in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,88,Resolved.,Reduced crop growth due to cultivation in the Class II/III zone of adjacent wetlands and is not related to the Project. No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,89,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,90,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,91,Unresolved.,Under different hydrological conditions (caused by annual fluctuations in climate) the elevated trench crown may provide habitat for weeds to encroach into the wetland. Repair the elevated trench crown in Winter 2018/2019. Monitor the trench crown repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,92,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,93,Unresolved.   Weeds were observed at low densities and,the weed issue is considered resolved. Repair the elevated trench crown in Winter 2018/2019. Monitor the trench crown repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,94,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,96,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,97,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,98,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,99,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,100,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,101,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,102,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,103,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,104,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,105,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,106,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,107,Unresolved.   The vegetation establishment issue is,considered resolved. Recontour the eroded area and monitor the erosion in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,108,Unresolved.,The health and function of the wetland is affected by cultivation through the margin. The vegetation establishment issue is considered resolved. Repair the area of subsidence in Winter 2018/2019. Monitor subsidence repair in 2019.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,109,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,110,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,111,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,112,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,113,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,114,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,115,Resolved.,No further action required.,Resolved,1
884ee474-44b4-4afa-9a74-6dce6bc4736b,116,Unresolved.,Conduct further soil testing to determine issue.,Unresolved,0
884ee474-44b4-4afa-9a74-6dce6bc4736b,117,Resolved.,No further action required.,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,1,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,2,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,3,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,4,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,5,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,6,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,7,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,8,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,9,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,10,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,11,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,12,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,13,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,14,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,15,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,16,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,17,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,18,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,19,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,20,Resolved,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,21,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,22,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,23,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,24,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,25,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,26,Resolved,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,27,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,28,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,29,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,30,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,31,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,32,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,33,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,34,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,35,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,36,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,37,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,38,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,39,No Issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,40,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,41,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,42,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,43,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,44,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,45,Unresolved,Monitor in 2019.,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,46,Unresolved,Monitor in 2019.,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,47,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,48,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,49,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,50,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,51,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,52,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,53,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,54,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,55,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,56,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,57,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,58,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,59,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,60,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,61,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,62,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,63,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,64,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,65,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,66,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,67,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,68,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,69,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,70,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,71,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,72,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,73,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,74,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,75,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,76,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,77,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,78,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,79,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,80,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,81,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,82,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,83,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,84,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,85,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,86,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,87,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,88,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,89,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,90,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,91,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,92,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,93,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,94,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,95,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,96,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,97,Unresolved,Monitor in 2019 and install erosion controls as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,98,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,99,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,100,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,101,Unresolved,Monitor in 2019 and install erosion controls as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,102,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,103,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,104,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,105,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,106,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,107,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,108,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,109,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,110,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,111,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,112,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,113,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,114,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,115,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,116,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,117,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,118,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,119,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,120,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,121,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,122,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,123,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,124,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,125,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,126,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,127,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,128,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,129,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,130,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,131,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,132,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,133,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,134,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,135,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,136,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,137,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,138,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,139,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,140,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,141,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,142,Unresolved,Monitor in 2019 and control as required,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,143,Unresolved,Monitor in 2019.,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,144,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,145,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,146,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,147,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,148,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,149,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,150,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,151,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,152,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,153,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,154,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,155,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,156,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,157,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,158,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,159,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,160,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,161,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,162,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,163,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,164,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,165,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,166,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,167,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,168,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,169,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,170,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,171,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,172,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,173,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,174,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,175,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,176,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,177,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,178,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,179,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,180,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,181,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,182,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,183,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,184,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,185,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,186,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,187,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,188,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,189,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,190,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,191,No issue,None,Resolved,1
bdcc3529-ea0e-4131-9c0c-120b892452c4,192,Unresolved,Monitor in 2019,Unresolved,0
bdcc3529-ea0e-4131-9c0c-120b892452c4,193,Unresolved,Monitor in 2019,Unresolved,0
